044_WSD_id_16_WebService_tr_4559_1st_6975.csv,{'AUC-PR': 0.004604880883207437, 'AUC-ROC': 0.6690643555710793, 'VUS-PR': 0.007089115364490232, 'VUS-ROC': 0.7026869747615141, 'Standard-F1': 0.0159722599526118, 'PA-F1': 0.03613777526821005, 'Event-based-F1': 0.016138328530259347, 'R-based-F1': 0.004171087775785738, 'Affiliation-F': 0.6884404107413586}
045_WSD_id_17_WebService_tr_2566_1st_2666.csv,{'AUC-PR': 0.0024791787720317643, 'AUC-ROC': 0.8667945439045184, 'VUS-PR': 0.01119443367348847, 'VUS-ROC': 0.9488722241270844, 'Standard-F1': 0.005790318713571469, 'PA-F1': 0.006944444444444444, 'Event-based-F1': 0.005793742757821546, 'R-based-F1': 0.001498003497011508, 'Affiliation-F': 0.7028673448078312}
046_WSD_id_18_WebService_tr_2357_1st_2457.csv,{'AUC-PR': 0.02115720230903477, 'AUC-ROC': 0.6898976463161692, 'VUS-PR': 0.07918062537399248, 'VUS-ROC': 0.8733634395315052, 'Standard-F1': 0.06706197017232729, 'PA-F1': 0.1356285863328117, 'Event-based-F1': 0.06962380685008415, 'R-based-F1': 0.036221325022433415, 'Affiliation-F': 0.7335153448491725}
047_WSD_id_19_WebService_tr_4559_1st_16362.csv,{'AUC-PR': 0.008134805345729227, 'AUC-ROC': 0.9503663642707607, 'VUS-PR': 0.016097512548806828, 'VUS-ROC': 0.9507452316785399, 'Standard-F1': 0.016138168450790177, 'PA-F1': 0.016138328530259365, 'Event-based-F1': 0.016138328530259347, 'R-based-F1': 0.0008846761453396525, 'Affiliation-F': 0.6797903825166152}
048_WSD_id_20_WebService_tr_4559_1st_11813.csv,{'AUC-PR': 0.006694221218466666, 'AUC-ROC': 0.6485707467439992, 'VUS-PR': 0.017075302121196102, 'VUS-ROC': 0.7563654922961326, 'Standard-F1': 0.023674730379776094, 'PA-F1': 0.058693244739756366, 'Event-based-F1': 0.024110218140068862, 'R-based-F1': 0.01972370354411811, 'Affiliation-F': 0.6943994964393974}
049_WSD_id_21_WebService_tr_4297_1st_7097.csv,{'AUC-PR': 0.00794873842222932, 'AUC-ROC': 0.7569445138890277, 'VUS-PR': 0.02100250351055554, 'VUS-ROC': 0.8869003634041519, 'Standard-F1': 0.0230718832297759, 'PA-F1': 0.037371910789632305, 'Event-based-F1': 0.023241590214067253, 'R-based-F1': 0.01454574807280946, 'Affiliation-F': 0.6981982833225241}
050_WSD_id_22_WebService_tr_4559_1st_12816.csv,{'AUC-PR': 0.002167597200818533, 'AUC-ROC': 0.602310644293842, 'VUS-PR': 0.007376747999643319, 'VUS-ROC': 0.7404278409699993, 'Standard-F1': 0.008027262661256617, 'PA-F1': 0.026136363636363635, 'Event-based-F1': 0.008101851851851843, 'R-based-F1': 0.0072507552870090634, 'Affiliation-F': 0.6656754962979109}
051_WSD_id_23_WebService_tr_3919_1st_5154.csv,{'AUC-PR': 0.007679180887372013, 'AUC-ROC': 0.6255140507196709, 'VUS-PR': 0.02995210232448019, 'VUS-ROC': 0.7852731033912296, 'Standard-F1': 0.027540227701478546, 'PA-F1': 0.07672634271099744, 'Event-based-F1': 0.028263795423956902, 'R-based-F1': 0.019450294194737937, 'Affiliation-F': 0.6672125354502638}
052_WSD_id_24_WebService_tr_4559_1st_9102.csv,{'AUC-PR': 0.012017636804867211, 'AUC-ROC': 0.8330108359133127, 'VUS-PR': 0.026959999911232657, 'VUS-ROC': 0.939384379857067, 'Standard-F1': 0.029629249676547106, 'PA-F1': 0.038570618264322176, 'Event-based-F1': 0.02976531196336574, 'R-based-F1': 0.0065305911733768715, 'Affiliation-F': 0.6994027200577917}
053_WSD_id_25_WebService_tr_4559_1st_9198.csv,{'AUC-PR': 0.0020158226433647703, 'AUC-ROC': 0.6809058825108136, 'VUS-PR': 0.00994786982990841, 'VUS-ROC': 0.8779226963817718, 'Standard-F1': 0.006920266409918888, 'PA-F1': 0.014933946008041356, 'Event-based-F1': 0.006948465547191654, 'R-based-F1': 0.0026226068712300026, 'Affiliation-F': 0.6856099752926836}
